prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,grade_level_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
e9291608-e09f-4c1f-b3da-2f194a2597ae,Assign Danny Garcia to teach Statistics in Summer,True,True,True,Educational Professional Query with PII,Vice Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Assign Danny"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Garcia to"", ""start_index"": 13, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""teach Statistics"", ""start_index"": 23, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in Summer"", ""start_index"": 40, ""end_index"": 49}, {""pii_type"": ""SEMESTER"", ""value"": ""Summer"", ""start_index"": 43, ""end_index"": 49}]",5,"SEMESTER, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Assign Danny"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Garcia to"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""teach Statistics"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in Summer"", ""context"": ""educational_participant""}]",4,49,2025-08-01T10:28:07.095036,582
1ae17565-f3a8-4aa0-a0ee-0cbc38e3c67d,Review tardiness pattern for Scott Neal (current rate: 94%),True,True,True,Educational Professional Query with PII,Department Head,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review tardiness"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""pattern for"", ""start_index"": 17, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Scott Neal"", ""start_index"": 29, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""current rate"", ""start_index"": 41, ""end_index"": 53}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review tardiness"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""pattern for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Scott Neal"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""current rate"", ""context"": ""educational_participant""}]",4,59,2025-08-01T10:28:06.940151,583
47b0c1ec-8a32-4480-ba95-83c59bdd9bc7,Contact Steven Davis at 283-407-3480 regarding Michael Bennett,True,True,True,Educational Professional Query with PII,Counselor,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Contact Steven"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Davis at"", ""start_index"": 15, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding Michael"", ""start_index"": 37, ""end_index"": 54}, {""pii_type"": ""PHONE"", ""value"": ""283-407-3480"", ""start_index"": 24, ""end_index"": 36}, {""pii_type"": ""ADDRESS"", ""value"": ""3480 regarding Michael"", ""start_index"": 32, ""end_index"": 54}]",5,"PHONE, ADDRESS, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Contact Steven"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Davis at"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding Michael"", ""context"": ""educational_participant""}]",3,62,2025-08-01T10:28:07.160758,584
c410462c-c55b-4a63-bce1-0a11ccd338ad,Develop lesson plan templates for science courses,True,False,False,Educational Professional Query without PII,Teacher,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop lesson"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""plan templates"", ""start_index"": 15, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for science"", ""start_index"": 30, ""end_index"": 41}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop lesson"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""plan templates"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for science"", ""context"": ""educational_participant""}]",3,49,2025-08-01T10:28:07.363022,585
ad9112c5-f5ea-4128-854d-c3bf61d85365,Review team meeting notes for Frank Wheeler with Eric Huerta and Jerry Johnson,True,True,True,Educational Professional Query with PII,Student Services,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review team"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""meeting notes"", ""start_index"": 12, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Frank"", ""start_index"": 26, ""end_index"": 35}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Wheeler with"", ""start_index"": 36, ""end_index"": 48}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Eric Huerta"", ""start_index"": 49, ""end_index"": 60}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and Jerry"", ""start_index"": 61, ""end_index"": 70}]",6,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review team"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""meeting notes"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Frank"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Wheeler with"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Eric Huerta"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and Jerry"", ""context"": ""educational_participant""}]",6,78,2025-08-01T10:28:06.901388,586
830ce24b-ddd8-4ebd-912c-b8b45bc848a5,Develop volunteer program for community members,True,False,False,Educational Professional Query without PII,Department Head,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop volunteer"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""program for"", ""start_index"": 18, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""community members"", ""start_index"": 30, ""end_index"": 47}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop volunteer"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""program for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""community members"", ""context"": ""educational_participant""}]",3,47,2025-08-01T10:28:07.358548,587
5ff03e74-c1e2-41ed-8e62-22091c286380,Process enrollment for Craig Smith (DOB: 12/24/2003) in Elementary (K-5),True,True,True,Educational Professional Query with PII,Registrar,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Process enrollment"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Craig"", ""start_index"": 19, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in Elementary"", ""start_index"": 53, ""end_index"": 66}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""12/24/2003"", ""start_index"": 41, ""end_index"": 51}, {""pii_type"": ""INSTITUTION_NAME"", ""value"": ""in Elementary"", ""start_index"": 53, ""end_index"": 66}]",5,"DATE_OF_BIRTH, INSTITUTION_NAME, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Process enrollment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Craig"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in Elementary"", ""context"": ""educational_participant""}]",3,72,2025-08-01T10:28:07.263025,588
35bf4d56-3d23-4498-ac5b-92fb9b73e388,Update contact information for Sharon Jones (Student ID: STU476722),True,True,True,Educational Professional Query with PII,Department Head,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update contact"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""information for"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Sharon Jones"", ""start_index"": 31, ""end_index"": 43}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 45, ""end_index"": 55}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU476722"", ""start_index"": 57, ""end_index"": 66}]",5,"STUDENT_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Update contact"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""information for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Sharon Jones"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU476722"", ""context"": ""student_record""}]",5,67,2025-08-01T10:28:07.356582,589
a388ca32-68d2-4992-81b1-c62616a48bfa,Generate assessment report for Jerry Cantrell showing 88% performance,True,True,True,Educational Professional Query with PII,Principal,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate assessment"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""report for"", ""start_index"": 20, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jerry Cantrell"", ""start_index"": 31, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Generate assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""report for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jerry Cantrell"", ""context"": ""educational_participant""}]",3,69,2025-08-01T10:28:06.914220,590
8d12043a-c5c2-454e-974b-3ec041347e30,Reset password for Lauren Sullivan (Student ID: STU776416) in learning management system,True,True,True,Educational Professional Query with PII,Vice Principal,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Reset password"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Lauren"", ""start_index"": 15, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 36, ""end_index"": 46}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in learning"", ""start_index"": 59, ""end_index"": 70}, {""pii_type"": ""PERSON_NAME"", ""value"": ""management system"", ""start_index"": 71, ""end_index"": 88}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU776416"", ""start_index"": 48, ""end_index"": 57}]",6,"STUDENT_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Reset password"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Lauren"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in learning"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""management system"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU776416"", ""context"": ""student_record""}]",6,88,2025-08-01T10:28:07.349372,591
17e2ec72-be35-4d09-812d-d84d302e5ec2,Generate assessment report for Mary Nunez showing 66% performance,True,True,True,Educational Professional Query with PII,Curriculum Coordinator,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate assessment"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""report for"", ""start_index"": 20, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Mary Nunez"", ""start_index"": 31, ""end_index"": 41}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Generate assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""report for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Mary Nunez"", ""context"": ""educational_participant""}]",3,65,2025-08-01T10:28:07.298923,592
a4a8c8d4-27c3-4831-8725-605bb8572bbe,Develop lesson plan templates for science courses,True,False,False,Educational Professional Query without PII,Teacher,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop lesson"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""plan templates"", ""start_index"": 15, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for science"", ""start_index"": 30, ""end_index"": 41}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop lesson"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""plan templates"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for science"", ""context"": ""educational_participant""}]",3,49,2025-08-01T10:28:07.373024,593
07b28ec5-bac3-46a5-a469-506a30692b1f,Plan training session on new grading software,True,False,False,Educational Professional Query without PII,Counselor,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan training"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""session on"", ""start_index"": 14, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""new grading"", ""start_index"": 25, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan training"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""session on"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""new grading"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.372993,594
306534c7-a595-49c0-b1d1-92d10a3d8cb8,Plan emergency drill schedules and procedures,True,False,False,Educational Professional Query without PII,Academic Advisor,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan emergency"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""drill schedules"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and procedures"", ""start_index"": 31, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""drill schedules"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and procedures"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.366787,595
298a7a60-2fac-4e8c-b6c9-4743652fd941,Review graduation requirements for Thomas Wells in Elementary (K-5),True,True,True,Educational Professional Query with PII,Curriculum Coordinator,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review graduation"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""requirements for"", ""start_index"": 18, ""end_index"": 34}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Thomas Wells"", ""start_index"": 35, ""end_index"": 47}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in Elementary"", ""start_index"": 48, ""end_index"": 61}, {""pii_type"": ""INSTITUTION_NAME"", ""value"": ""in Elementary"", ""start_index"": 48, ""end_index"": 61}]",5,"INSTITUTION_NAME, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Review graduation"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""requirements for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Thomas Wells"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in Elementary"", ""context"": ""educational_participant""}]",4,67,2025-08-01T10:28:07.065706,596
c54c409e-7c7f-44c5-b0fe-4ca8091ca4c7,Schedule meeting between David Morales and Charles Thornton Jr. about Amy Morse,True,True,True,Educational Professional Query with PII,Registrar,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule meeting"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""between David"", ""start_index"": 17, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Morales and"", ""start_index"": 31, ""end_index"": 42}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Charles Thornton"", ""start_index"": 43, ""end_index"": 59}, {""pii_type"": ""PERSON_NAME"", ""value"": ""about Amy"", ""start_index"": 64, ""end_index"": 73}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule meeting"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""between David"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Morales and"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Charles Thornton"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""about Amy"", ""context"": ""educational_participant""}]",5,79,2025-08-01T10:28:07.142139,597
798b12b7-51c0-4967-9d69-49365d4c0687,Schedule speech therapy session for Karen Flowers with Cheryl Carter,True,True,True,Educational Professional Query with PII,Curriculum Coordinator,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule speech"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""therapy session"", ""start_index"": 16, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Karen"", ""start_index"": 32, ""end_index"": 41}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Flowers with"", ""start_index"": 42, ""end_index"": 54}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Cheryl Carter"", ""start_index"": 55, ""end_index"": 68}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule speech"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""therapy session"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Karen"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Flowers with"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Cheryl Carter"", ""context"": ""educational_participant""}]",5,68,2025-08-01T10:28:07.304794,598
ecb76586-eac2-4f6c-9883-c6113c17fa07,Design intervention strategies for struggling learners,True,False,False,Educational Professional Query without PII,Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Design intervention"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""strategies for"", ""start_index"": 20, ""end_index"": 34}, {""pii_type"": ""PERSON_NAME"", ""value"": ""struggling learners"", ""start_index"": 35, ""end_index"": 54}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Design intervention"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""strategies for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""struggling learners"", ""context"": ""educational_participant""}]",3,54,2025-08-01T10:28:07.362632,599
4dee7b9b-5b99-4f7e-91db-378a83c3bc72,Review Final Exams scores for Stephanie Sherman: 73%,True,True,True,Educational Professional Query with PII,Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review Final"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Exams scores"", ""start_index"": 13, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Stephanie"", ""start_index"": 26, ""end_index"": 39}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review Final"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Exams scores"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Stephanie"", ""context"": ""educational_participant""}]",3,52,2025-08-01T10:28:07.339382,600
5436120a-530d-4200-ac8f-be55716492ba,Plan emergency drill schedules and procedures,True,False,False,Educational Professional Query without PII,Teacher,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan emergency"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""drill schedules"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and procedures"", ""start_index"": 31, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""drill schedules"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and procedures"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.357287,601
0d771c78-884b-4ff5-b32c-50079ab2a4d2,Review new curriculum standards for mathematics department,True,False,False,Educational Professional Query without PII,Department Head,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review new"", ""start_index"": 0, ""end_index"": 10}, {""pii_type"": ""PERSON_NAME"", ""value"": ""curriculum standards"", ""start_index"": 11, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for mathematics"", ""start_index"": 32, ""end_index"": 47}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review new"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""curriculum standards"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for mathematics"", ""context"": ""educational_participant""}]",3,58,2025-08-01T10:28:07.366657,602
d426694b-bd56-4aea-bafc-e244a8161889,Generate emergency contact list including Ann Solis (952.315.2673) for Mrs. Cheryl Lamb,True,True,True,Educational Professional Query with PII,Registrar,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate emergency"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contact list"", ""start_index"": 19, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""including Ann"", ""start_index"": 32, ""end_index"": 45}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Mrs"", ""start_index"": 67, ""end_index"": 74}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Cheryl Lamb"", ""start_index"": 76, ""end_index"": 87}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Generate emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contact list"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""including Ann"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Mrs"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Cheryl Lamb"", ""context"": ""educational_participant""}]",5,87,2025-08-01T10:28:07.314097,603
968a89d4-f143-4d69-8a29-2acbcfa974a0,Plan college readiness workshops for families,True,False,False,Educational Professional Query without PII,Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan college"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""readiness workshops"", ""start_index"": 13, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for families"", ""start_index"": 33, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan college"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""readiness workshops"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for families"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.364261,604
ccb84123-79e1-4340-b71b-54178d489a0c,Design intervention strategies for struggling learners,True,False,False,Educational Professional Query without PII,Teacher,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Design intervention"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""strategies for"", ""start_index"": 20, ""end_index"": 34}, {""pii_type"": ""PERSON_NAME"", ""value"": ""struggling learners"", ""start_index"": 35, ""end_index"": 54}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Design intervention"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""strategies for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""struggling learners"", ""context"": ""educational_participant""}]",3,54,2025-08-01T10:28:07.369379,605
51d87c64-55fa-4ab8-858f-1f193c07c574,Update disciplinary record for Megan Diaz regarding Absence,True,True,True,Educational Professional Query with PII,Department Head,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update disciplinary"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""record for"", ""start_index"": 20, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Megan Diaz"", ""start_index"": 31, ""end_index"": 41}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding Absence"", ""start_index"": 42, ""end_index"": 59}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update disciplinary"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""record for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Megan Diaz"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding Absence"", ""context"": ""educational_participant""}]",4,59,2025-08-01T10:28:06.852767,606
ec364dd5-1f34-4d31-8927-79d4bec55cab,Research alternative assessment methods,True,False,False,Educational Professional Query without PII,Student Services,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research alternative"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""assessment methods"", ""start_index"": 21, ""end_index"": 39}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research alternative"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""assessment methods"", ""context"": ""educational_participant""}]",2,39,2025-08-01T10:28:07.370206,607
48d3915f-6ec5-4e8c-a0a3-4c4ba80b53ec,Plan fundraising events for school programs,True,False,False,Educational Professional Query without PII,Registrar,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan fundraising"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""events for"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""school programs"", ""start_index"": 28, ""end_index"": 43}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan fundraising"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""events for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""school programs"", ""context"": ""educational_participant""}]",3,43,2025-08-01T10:28:07.360616,608
